subject_id,session_id_x,domain,word,rt_ms,position,language_type,session_id_y,Hi_Read,Hi_Write,En_Read,En_Write,first_language,language_count,languages_list,hi_confidence,en_confidence,hi_acquisition_age,en_acquisition_age,state_ut,age,gender,education,dominant_hand,alert_time
10255,1qmxoH7jT7VECeLUVEKU,colours,red,2558.3,1,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,blue,1464.6,2,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,green,1505.6,3,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,indigo,1894.6,4,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,orange,1583.3,5,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,purple,2164.2,6,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,white,8238.4,7,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,black,1646.3,8,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,pink,3509.2,9,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,saffron,2492.4,10,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,violet,3133.6,11,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,silver,4323.4,12,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,gray,7860.0,13,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,colours,brown,7736.0,14,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,lion,3114.2,1,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,tiger,1989.2,2,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,girrafe,2666.4,3,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,leapord,3306.2,4,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,dolhin,2273.4,5,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,whale,1772.4,6,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,shark,2051.6,7,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,crcocdile,2892.9,8,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,saprrow,2714.4,9,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,crow,1414.1,10,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,parrot,3190.8,11,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,peigien,2531.8,12,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,owl,914.7,13,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,eagle,1957.4,14,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,cow,1012.9,15,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,buffaloe,2745.3,16,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,goat,1785.4,17,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,sheep,2561.4,18,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,zebra,3716.8,19,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,horse,2300.9,20,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,animals,ox,2156.5,21,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,lays,5604.1,1,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,dal,1417.6,2,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,rice,3596.7,3,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,dosa,1226.5,4,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,idli,1419.3,5,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,vada,1037.4,6,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,maggi,2864.6,7,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,soya bean,5179.7,8,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,grapes,1655.4,9,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,orange,7156.0,10,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,mango,3194.3,11,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,tiffins,14258.7,12,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,chocolate,4997.8,13,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,tea,1506.9,14,English,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
10255,1qmxoH7jT7VECeLUVEKU,foods,coffe,2101.8,15,Hindi/Hinglish,1qmxoH7jT7VECeLUVEKU,4,4,5,5,Telugu,3,Telugu|Hindi|English,4.0,5.0,2.0,2.0,Andhra Pradesh,27,Male,20,Right,Morning
95712,2kupFqWyVgUTsqisMsI7,colours,लाल,8649.0,1,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,colours,नीला,7806.0,2,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,colours,पीला,7872.0,3,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,colours,हरा,9607.0,4,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,colours,भगवा,8012.0,5,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,colours,नीला,6640.0,6,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,colours,गुलाबी,8142.0,7,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,foods,केला,9992.0,1,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,foods,पोहा,8169.0,2,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,foods,सेब,6410.0,3,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,foods,डोसा,9644.0,4,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,foods,समोसा,7617.0,5,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,foods,कचोरी,8163.0,6,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,foods,मोशाम्बी,9451.0,7,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,animals,कुत्ता,9246.0,1,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,animals,बिल्ली,7278.0,2,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,animals,सेर,6688.0,3,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,animals,बाग़,11987.0,4,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
95712,2kupFqWyVgUTsqisMsI7,animals,बन्दर,17777.0,5,Hindi/Hinglish,2kupFqWyVgUTsqisMsI7,5,4,5,4,Hindi,2,Hindi|English,5.0,4.0,1.0,2.0,Chhattisgarh,23,Male,17,Right,No difference
53105,32zXoOEyomBdbyGIOg7U,body-parts,कान,10526.2,1,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,body-parts,आँख,7766.1,2,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,body-parts,नाक,6679.3,3,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,body-parts,हाथ,6062.1,4,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,body-parts,मूह,12374.1,5,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,body-parts,पैर,10623.8,6,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,foods,दाल,6866.6,1,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,foods,चावल,6508.8,2,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,foods,रोटी,7965.0,3,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,foods,फल,7492.9,4,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,foods,सब्जी,8415.1,5,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,foods,पापड़,16184.6,6,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,गाय,6785.4,1,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,भैंस,7446.4,2,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,कुत्ता,5621.8,3,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,बिल्ली,5570.1,4,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,घोडा,9340.7,5,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,शेर,5432.3,6,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,बाघ,5395.1,7,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,हाथी,5478.7,8,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53105,32zXoOEyomBdbyGIOg7U,animals,भालू,8154.9,9,Hindi/Hinglish,32zXoOEyomBdbyGIOg7U,5,5,5,5,Gujarati,3,Gujarati|Hindi|English,5.0,4.0,2.0,3.0,Gujarat,21,Male,16,Right,Morning
53307,3zIUF3kkspNbB0QxKfOy,animals,kutta,6722.4,1,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,billi,1599.9,2,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,sher,2033.1,3,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,tiger,3775.1,4,English,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,lomdi,4343.5,5,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,hathi,4152.8,6,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,gadha,5807.9,7,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,gayan,13160.1,8,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,animals,bail,15062.7,9,English,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,roti,16785.0,1,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,sabzi,1768.3,2,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,maggi,7367.7,3,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,kaddu,19128.2,4,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,bhindi,2632.2,5,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,dahi,3239.7,6,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,chaval,4752.5,7,Hindi/Hinglish,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
53307,3zIUF3kkspNbB0QxKfOy,foods,dal,2207.5,8,English,3zIUF3kkspNbB0QxKfOy,5,3,5,5,Punjabi,3,English|Hindi|Punjabi,4.0,4.0,2.0,3.0,Punjab,21,Male,16,Left,Evening
